Date,Return_Lag_5,Return_Lag_1,Return_Lag_2,MACD_HIST,Return_Skew,Return_Kurt,OBV,ATR,Volume_Ratio,Target,Close
2018-03-09,-0.02726889610550587,0.022530018689674636,-0.011139522519557521,0.20890507957839655,-0.49517159864444615,0.16602559996688077,269680,12.128571428571425,0.6602388703082848,1,403.39
2018-03-12,-0.028033334182828273,0.010015273291769988,0.022530018689674636,1.4161936119921248,-0.6162600111624463,0.260823864207682,524810,12.47142857142857,1.2742025059532371,1,416.39
2018-03-13,0.03565903668161208,0.032226877215597804,0.010015273291769988,2.2746227253438493,-0.612481626377394,0.41827317606840186,709826,12.099999999999998,0.9861976254414851,0,419.19
2018-03-14,-0.011139522519557521,0.00672446504478974,0.032226877215597804,2.7365735878135435,-0.6160963967550259,0.42046674150697255,935944,12.0,1.1636624505058262,1,419.99
2018-03-15,0.022530018689674636,0.0019084424723871951,0.00672446504478974,3.1876003194179177,-0.7453774102091203,0.6749088546676433,1182970,12.271428571428572,1.1835950863454334,-1,424.99
2018-03-16,0.010015273291769988,0.011905045358222788,0.0019084424723871951,3.0648028888927854,-0.6955003013792781,0.6030473774628982,943980,12.200000000000005,1.037030929982296,-1,421.59
2018-03-19,0.032226877215597804,-0.008000188239723371,0.011905045358222788,2.5817955288579237,-0.6976941314326608,0.6081368480289033,781110,11.685714285714292,0.768240221882606,1,418.19
2018-03-20,0.00672446504478974,-0.008064707417158812,-0.008000188239723371,2.4157560164282126,-0.8127450992875292,0.8215795696336591,1000643,11.500000000000009,1.002857829383566,-1,422.99
2018-03-21,0.0019084424723871951,0.011478036299289895,-0.008064707417158812,1.8899884375844698,-0.8848146485522631,1.157406055490795,718203,11.185714285714292,1.227083422035193,-1,418.99
2018-03-22,0.011905045358222788,-0.009456488333057567,0.011478036299289895,-0.06329493017778542,-0.43399310636759564,-0.5017477312491242,-280,12.11428571428572,2.2143743882202975,-1,395.79
2018-03-23,-0.008000188239723371,-0.05537124991049902,-0.009456488333057567,-2.566271812615602,-0.3876645461560904,-0.7018577366225254,-3084648,13.528571428571436,3.4518568192002403,1,376.39
2018-03-26,-0.008064707417158812,-0.04901589226610081,-0.05537124991049902,-3.617467444744777,-0.3929956866585646,-0.7150033900500629,-2611651,13.500000000000004,0.4949923825107722,1,382.99
2018-03-27,0.011478036299289895,0.017535003586705233,-0.04901589226610081,-3.7591820265751847,-0.5324500814163993,-0.41874954712219165,-2185209,13.557142857142862,0.42774834344086843,-1,388.59
2018-03-28,-0.009456488333057567,0.01462179169168909,0.017535003586705233,-4.948586850591729,-0.48906461264713785,-0.6773796386031197,-2674856,14.342857142857143,0.47154559078817787,-1,368.59
2018-03-29,-0.05537124991049902,-0.051468128361512155,0.01462179169168909,-5.610606874148349,-0.4420753278350615,-0.6077862611782879,-3086010,14.814285714285717,0.420866935483871,0,365.99
2018-04-03,-0.04901589226610081,-0.007053908136411602,-0.051468128361512155,-5.741418037209362,-0.408716095931712,-0.4993914633013279,-3414876,14.728571428571431,0.772310068169457,-1,365.79
2018-04-04,0.017535003586705233,-0.0005464630181152286,-0.007053908136411602,-6.259619487623324,-0.31080903397394416,-0.6010641005776132,-3773493,15.257142857142858,0.8899895072580589,1,353.99
2018-04-06,0.01462179169168909,-0.03225894639000526,-0.0005464630181152286,-5.702844473478784,-0.3600018277296482,-0.6977854442930432,-3507630,15.385714285714288,0.7169415369978756,1,362.19
2018-04-09,-0.051468128361512155,0.02316449617220817,-0.03225894639000526,-4.743754822521049,-0.38303452038080366,-0.6041899540638528,-3295422,15.271428571428576,0.6729464174723538,1,366.39
2018-04-10,-0.007053908136411602,0.011596123581545603,0.02316449617220817,-3.3805142474058307,-0.5265694873718745,-0.4539856714563494,-3039582,15.385714285714288,0.8999615870054327,1,373.59
2018-04-11,-0.0005464630181152286,0.019651191353475816,0.011596123581545603,-2.1340429368761447,-0.5090868483323429,-0.4062080511840786,-2800468,15.371428571428575,0.897816380078129,-1,375.99
2018-04-12,-0.03225894639000526,0.006424154822131323,0.019651191353475816,-1.5828339510560925,-0.4404184538838937,-0.5087923931612613,-3006511,15.542857142857144,0.8737536766327303,-1,369.59
2018-04-13,0.02316449617220817,-0.017021729301311295,0.006424154822131323,-1.4161084114307787,-0.4526486453858682,-0.4801515959417442,-3202183,15.15714285714286,0.882298036662317,-1,364.39
2018-04-16,0.011596123581545603,-0.01406964474147021,-0.017021729301311295,-1.48311854520378,-0.5041939225898204,-0.2398830049822897,-3451195,14.071428571428575,1.0867422956302846,-1,359.39
2018-04-17,0.019651191353475816,-0.013721562062625203,-0.01406964474147021,-1.740790692794576,-0.5205842576757275,-0.20462731386336835,-3735338,12.442857142857147,1.2101655559189903,1,353.59
2018-04-18,0.006424154822131323,-0.016138456829628,-0.013721562062625203,-1.5516589742031108,-0.6622879886468587,0.0641813166265875,-3454127,11.942857142857147,1.1562182124381517,1,356.39
2018-04-19,-0.017021729301311295,0.007918775983483783,-0.016138456829628,-0.8974043094082766,-0.8203295388630335,0.3796686891836851,-3236003,11.600000000000003,0.8880098879463785,-1,362.19
2018-04-20,-0.01406964474147021,0.016274306237548775,0.007918775983483783,-0.7113927050690592,-0.8657164195559982,0.3957918626846087,-3417091,10.714285714285719,0.7460913101588855,-1,356.59
2018-04-23,-0.013721562062625203,-0.015461498108727545,0.016274306237548775,-0.8652870057328634,-0.831317438216583,0.29532753936374384,-3610261,10.342857142857143,0.8342575509442567,1,350.39
2018-04-24,-0.016138456829628,-0.017386914944333753,-0.015461498108727545,-0.6605927433307066,-0.8648871125934682,0.41900862296859875,-3465044,9.885714285714288,0.7126794986307555,-1,352.99
2018-04-25,0.007918775983483783,0.00742030309084174,-0.017386914944333753,-1.0317059349428703,-0.7075204830958048,0.08913883778743326,-3813280,9.700000000000005,1.6035401327089291,-1,343.19
2018-04-26,0.016274306237548775,-0.02776282614238368,0.00742030309084174,-1.4100663983770172,-0.8019973044211212,0.14993082400822222,-4162892,9.800000000000008,1.4359869976990494,1,338.59
2018-04-27,-0.015461498108727545,-0.013403653952621108,-0.02776282614238368,-1.0806904349022748,-0.7709553322607635,0.056419820011568554,-3898425,9.671428571428578,1.016631788065214,1,344.79
2018-04-30,-0.017386914944333753,0.01831123187335737,-0.013403653952621108,-0.552265900088635,-0.7807102206475298,0.03164899610229205,-3769613,9.385714285714291,0.5209391560924791,1,347.39
2018-05-02,0.00742030309084174,0.007540821949592491,0.01831123187335737,0.06171272866826527,-0.7831569462667779,0.06725836504137722,-3577574,9.200000000000005,0.7483014668406114,-1,349.79
2018-05-03,-0.02776282614238368,0.006908661734649879,0.007540821949592491,0.007757806756885088,-0.6980827359350382,-0.14800823529612214,-3816625,8.78571428571429,1.0181212472774261,-1,341.39
2018-05-04,-0.013403653952621108,-0.024014408645187224,0.006908661734649879,-0.066364684468601,-0.7062293913242736,-0.13918728857246818,-4009885,8.642857142857148,0.949560203178172,-1,339.19
2018-05-07,0.01831123187335737,-0.006444242655027965,-0.024014408645187224,-0.18738153370830268,-0.6576637482863326,-0.09404513618853293,-4352553,8.971428571428573,1.563508938430231,1,336.39
2018-05-08,0.007540821949592491,-0.008254960346708362,-0.006444242655027965,0.5241368207268593,-0.5668058382317971,-0.19435865486346401,-4018613,9.114285714285716,1.283438819700559,1,346.99
2018-05-09,0.006908661734649879,0.03151104372900515,-0.008254960346708362,1.297781949037363,-0.5528288029995025,-0.10138225116094461,-3809225,8.728571428571431,0.7941549274941269,1,350.99
2018-05-10,-0.024014408645187224,0.01152770973226902,0.03151104372900515,2.55186751704146,-0.3965124616104427,-0.08993581017225179,-3498052,9.071428571428575,1.1189819832584045,1,362.59
2018-05-11,-0.006444242655027965,0.033049374626057615,0.01152770973226902,3.4611674105945127,-0.38359028881720786,0.009425268976520355,-3251019,9.100000000000007,0.8552577824985701,1,365.19
2018-05-14,-0.008254960346708362,0.007170633497890266,0.033049374626057615,4.124333684919396,-0.3731053273495455,0.07418477600334661,-3042680,9.200000000000008,0.7952641210254734,-1,368.19
2018-05-15,0.03151104372900515,0.008214901831923083,0.007170633497890266,3.5169269603105855,-0.06468127304963747,-0.7052245572326942,-3374062,9.857142857142865,1.267414509892413,-1,354.39
2018-05-16,0.01152770973226902,-0.03748064857817979,0.008214901831923083,2.9027871371239264,-0.07551543890491141,-0.6939285979222392,-3670198,9.600000000000007,1.062132773052581,1,352.59
2018-05-17,0.033049374626057615,-0.005079150088885154,-0.03748064857817979,3.369378542854011,0.08158064876956127,-0.6009012461871328,-2979219,10.642857142857148,1.9476607348118717,0,367.39
2018-05-18,0.007170633497890266,0.04197509855639692,-0.005079150088885154,3.5928704775356,0.0850608091750578,-0.4146857490999484,-2765142,10.52857142857143,0.614841178163412,-1,368.27
2018-05-21,0.008214901831923083,0.002395274776123557,0.04197509855639692,3.3964751426706714,0.20729765166120284,-0.21687536961808676,-2979546,10.871428571428575,0.6136425301291717,0,365.27
2018-05-23,-0.03748064857817979,-0.008146197083661488,0.002395274776123557,3.067092043552513,0.2857019437658882,-0.11734559643911453,-3225268,10.985714285714291,0.7395393296166056,0,364.27
2018-05-24,-0.005079150088885154,-0.002737700878801985,-0.008146197083661488,2.728448737178627,0.3727918784502829,0.15119370063799187,-3225268,10.971428571428577,0.5582806037590482,-1,364.27
2018-05-25,0.04197509855639692,0.0,-0.002737700878801985,2.204081875965053,0.454435301550691,0.20271516885320243,-3392792,10.857142857142861,0.8266120078909167,0,361.27
2018-05-28,0.002395274776123557,-0.008235649380953669,0.0,1.8538059055801404,0.37693666470330905,0.2892720401726325,-3258879,10.357142857142861,0.7175297084186623,-1,362.47
2018-05-29,-0.008146197083661488,0.0033216154122956976,-0.008235649380953669,1.345985858593754,0.3651053271623604,0.3515892820221704,-3380196,9.685714285714292,0.7220682660648091,-1,359.27
2018-05-30,-0.002737700878801985,-0.008828316826220206,0.0033216154122956976,0.5204661059816467,0.35925428243570384,0.2648119844449352,-3612650,9.742857142857149,1.405748441578233,1,352.27
2018-05-31,0.0,-0.019483953572522084,-0.008828316826220206,0.2526650295108931,0.23482125622186706,0.2639468276290483,-3244946,9.371428571428579,1.7973393605706063,1,356.47
2018-06-01,-0.008235649380953669,0.011922672949726154,-0.019483953572522084,0.38618451296763356,0.20896871187831348,0.17771837596912324,-3013397,9.15714285714286,1.0651445299957587,1,361.27
2018-06-04,0.0033216154122956976,0.013465368754733698,0.011922672949726154,1.1590339596098054,0.23812870023283972,-0.028233431899458254,-2700604,9.371428571428575,1.2355379964086437,1,372.27
2018-06-05,-0.008828316826220206,0.030448141279375562,0.013465368754733698,1.9065413404823555,0.11334225720622558,0.006183032317733311,-2441812,8.685714285714287,0.9220889166331739,1,377.27
2018-06-06,-0.019483953572522084,0.013431111827437059,0.030448141279375562,2.594633840016598,-0.008585185678467545,0.13625847661884138,-2209624,8.457142857142859,0.8274543736181653,1,382.27
2018-06-07,0.011922672949726154,0.013253107853791635,0.013431111827437059,3.152447470724951,-0.026958122085714707,0.10696638097991586,-1962738,6.928571428571432,0.9627377149417256,-1,386.47
2018-06-08,0.013465368754733698,0.01098699871818365,0.013253107853791635,2.4179332384040206,-0.16171621405641456,0.23009569859976173,-2252020,7.61428571428572,1.07945797613477,1,372.27
2018-06-11,0.030448141279375562,-0.036742826092581726,0.01098699871818365,2.06788791040648,-0.2786507281556539,0.4081227382791509,-2097210,7.3285714285714345,0.6548879063384655,0,376.27
2018-06-12,0.013431111827437059,0.010744889461949736,-0.036742826092581726,1.6150781455371286,-0.1760489718287972,0.4757857958706456,-2220827,7.2428571428571455,0.5904614423428733,-1,374.67
2018-06-13,0.013253107853791635,-0.004252265660297017,0.010744889461949736,1.0796229705406648,-0.10161803247212252,0.4236072656880413,-2342931,6.971428571428573,0.6517782126382115,-1,372.47
2018-06-14,0.01098699871818365,-0.005871833880481514,-0.004252265660297017,0.45415835570226726,-0.019179243114191502,0.34956250843612136,-2519846,7.185714285714288,1.020591235081825,-1,369.27
2018-06-15,-0.036742826092581726,-0.00859129594329755,-0.005871833880481514,-0.11938846579340234,-0.02330853465787369,0.6741987963648782,-2751650,7.342857142857143,1.4322150139017609,-1,367.27
2018-06-19,0.010744889461949736,-0.005416091206975948,-0.00859129594329755,-1.3448136724072328,-0.14626281187407572,0.3382146661215873,-3097192,8.099999999999994,1.7277410993397881,1,354.07
2018-06-20,-0.004252265660297017,-0.03594086094698723,-0.005416091206975948,-1.8521464858198375,-0.2390254536550885,0.39373271738584664,-2867555,8.157142857142853,1.0381400756960657,-1,357.47
2018-06-21,-0.005871833880481514,0.009602620950659668,-0.03594086094698723,-2.312536371996743,-0.18542964922476493,0.6375338993416576,-3069170,8.299999999999992,0.8503280858160138,0,354.07
2018-06-22,-0.00859129594329755,-0.00951128766050302,0.009602620950659668,-2.4588275487859623,-0.13874765857265148,0.7139304951671692,-2867492,8.542857142857136,0.8331901153125403,-1,354.67
2018-06-25,-0.005416091206975948,0.0016945801677634709,-0.00951128766050302,-2.9820972561812598,-0.12705730270900537,0.7579064314544198,-3084374,8.42857142857142,0.9071873269341133,-1,346.07
2018-06-26,-0.03594086094698723,-0.024247892407026295,0.0016945801677634709,-3.337279887543364,-0.04223556286485052,0.7772745282979212,-3382644,8.814285714285708,1.298992580669325,-1,343.27
2018-06-27,0.009602620950659668,-0.008090848672233975,-0.024247892407026295,-3.931025649804522,0.07418247513143408,0.5454244080970646,-3663463,9.18571428571428,1.170797255650132,0,334.67
2018-06-28,-0.00951128766050302,-0.02505316514696876,-0.008090848672233975,-3.983273253240461,0.1318311686027262,0.9092163459370528,-3388326,9.357142857142849,1.0808454838441026,1,336.27
2018-06-29,0.0016945801677634709,0.0047808288762063444,-0.02505316514696876,-2.8419095477095357,0.33156344655974124,0.6760653759249755,-3105251,9.228571428571419,1.0451873934320548,-1,351.07
2018-07-03,-0.024247892407026295,0.044012252059357104,0.0047808288762063444,-2.1417226985060225,0.2205118342497304,1.0454465112095037,-3361653,9.757142857142847,0.9198588221450339,-1,348.07
2018-07-04,-0.008090848672233975,-0.0085453043552568,0.044012252059357104,-2.0562052745405532,0.29652606065168485,0.8009122201572106,-3512402,9.957142857142847,0.6048434337841503,1,340.27
2018-07-05,-0.02505316514696876,-0.022409285488551145,-0.0085453043552568,-1.6920434914117726,0.2062086745503272,0.7143110726175596,-3372561,10.228571428571415,0.6326479093452431,0,342.87
2018-07-06,0.0047808288762063444,0.007640990977753059,-0.022409285488551145,-1.2705745373443778,0.17212494184145616,0.6858282552744706,-3192551,10.214285714285703,0.8910706807500814,1,343.87
2018-07-09,0.044012252059357104,0.0029165572957681185,0.007640990977753059,-0.29631638532387417,0.13608883230609628,0.260964472926735,-3008819,10.414285714285702,1.0087028704319814,-1,353.27
2018-07-10,-0.0085453043552568,0.0273359118271439,0.0029165572957681185,-0.21298607757468968,0.14226631234711587,0.024192666032308446,-3276733,10.199999999999989,1.4525083329176813,-1,344.07
2018-07-11,-0.022409285488551145,-0.0260424038271011,0.0273359118271439,-0.5770831616779271,0.2311307906312425,-0.11330457496300761,-3521884,10.485714285714275,1.2056827928643936,0,336.67
2018-07-12,0.007640990977753059,-0.021507251431394758,-0.0260424038271011,-0.6906758962960744,0.17513786932740008,-0.11299397499752142,-3366922,10.42857142857142,0.7509529749391579,0,337.27
2018-07-13,0.0029165572957681185,0.0017821605726675571,-0.021507251431394758,-0.6142013832767272,0.08599848126552448,0.01646041982192379,-3244553,10.257142857142851,0.6280950758011268,0,338.27
2018-07-16,0.0273359118271439,0.002964983544341271,0.0017821605726675571,-0.45949603109119597,0.13673854182574,0.12644635436387064,-3134183,9.999999999999996,0.6126452374978629,-1,338.67
2018-07-17,-0.0260424038271011,0.0011824873621664178,0.002964983544341271,-0.6457257132042313,0.27059923518786155,0.1915212546073626,-3289599,9.71428571428571,0.9858068575662084,1,333.07
2018-07-18,-0.021507251431394758,-0.016535270322142526,0.0011824873621664178,-0.5366348848450819,0.23437816537949374,0.5592609448187219,-3157594,9.499999999999996,0.9776381157775929,-1,335.27
2018-07-19,0.0017821605726675571,0.006605218122316625,-0.016535270322142526,-0.5404997574261614,0.3383333800723937,0.8190199557485344,-3262483,9.242857142857137,0.8390462187764479,0,332.87
2018-07-20,0.002964983544341271,-0.007158409639991592,0.006605218122316625,-0.3967485067748724,0.3824787276072114,1.0523903155718717,-3091688,8.614285714285709,1.2680129180741675,-1,333.87
2018-07-23,0.0011824873621664178,0.003004175804368181,-0.007158409639991592,-0.5883023190734908,0.5221255902429578,1.2529573202224655,-3291082,8.257142857142851,1.3075033541027596,1,328.27
2018-07-24,-0.016535270322142526,-0.016772995477281616,0.003004175804368181,-0.35322331612270474,0.5766481412096227,1.3233691570251598,-3082516,7.942857142857138,1.278527896190641,1,332.47
2018-07-25,0.006605218122316625,0.01279434611752528,-0.016772995477281616,0.1632697733052657,0.5650875024708631,1.2219285489153435,-2895506,7.657142857142852,1.073962791189152,-1,337.07
2018-07-26,-0.007158409639991592,0.013835834812163439,0.01279434611752528,0.21605064153913567,0.6085706072712578,1.149371084922925,-3118361,7.914285714285707,1.1271014140923712,-1,332.07
2018-07-27,0.003004175804368181,-0.01483371406532763,0.013835834812163439,0.17914291389992876,0.6059035314004669,1.1486245336260348,-3262990,7.457142857142851,0.7513553894523791,-1,330.27
2018-07-30,-0.016772995477281616,-0.0054205438612341394,-0.01483371406532763,-0.16772408221402824,0.6262894829776136,1.041678508354412,-3517125,7.428571428571424,1.2491950904202243,-1,324.47
2018-07-31,0.01279434611752528,-0.017561389166439456,-0.0054205438612341394,-1.0859714403513,0.4887954255423202,0.6989533950382569,-3886912,7.571428571428568,1.569000251184641,0,312.47
2018-08-01,0.013835834812163439,-0.03698338829475756,-0.017561389166439456,-1.558689314451862,0.5701381128962423,1.0124884202680784,-4143999,7.5857142857142845,1.0295892728273206,-1,312.27
2018-08-02,-0.01483371406532763,-0.0006400614458988985,-0.03698338829475756,-2.3492378243840166,0.6073512527609526,0.9359130664418507,-4551769,8.142857142857139,1.42237939232933,1,302.27
2018-08-03,-0.0054205438612341394,-0.03202356934703943,-0.0006400614458988985,-2.347698747537592,0.47788911248947713,0.5291640503505582,-4249062,8.414285714285711,0.951019990122439,1,307.07
2018-08-06,-0.017561389166439456,0.015879842524894938,-0.03202356934703943,-1.946532579308439,0.4320342216047094,0.3679202640209277,-4034598,8.528571428571423,0.6910102041802664,1,310.27
2018-08-07,-0.03698338829475756,0.010421076627479042,0.015879842524894938,-1.2604270131526842,0.3033947681712426,0.32682822011518586,-3853285,8.71428571428571,0.6649583633148273,1,314.27
2018-08-08,-0.0006400614458988985,0.012891997292680646,0.010421076627479042,-0.23736798050938823,0.19624401012276407,-0.014120107371683637,-3598788,9.014285714285714,0.9351343486060271,1,321.27
2018-08-09,-0.03202356934703943,0.022273840964775582,0.012891997292680646,1.0459057837891823,0.09536751463431989,-0.11312442138082901,-3332523,9.400000000000002,1.0919248453552441,-1,329.87
2018-08-10,0.015879842524894938,0.02676876147788465,0.022273840964775582,1.7078641038543108,0.16409157305228675,-0.11541545325001176,-3527778,9.585714285714289,0.8781078149369398,-1,327.27
2018-08-13,0.010421076627479042,-0.007881892866887008,0.02676876147788465,1.533367375191112,-0.11351632957715031,-0.7872230523991068,-3697292,9.957142857142856,0.7944647952277935,-1,318.27
2018-08-14,0.012891997292680646,-0.027500229168576418,-0.007881892866887008,0.6232693222743766,-0.182430934703429,-0.8526916728732116,-4098967,10.985714285714286,1.5602591970515984,-1,305.87
2018-08-15,0.022273840964775582,-0.03896063091086177,-0.027500229168576418,-0.7143646355424194,-0.2775218113738794,-0.8219854293852896,-4471851,11.071428571428575,1.3264294856334657,-1,293.27
2018-08-16,0.02676876147788465,-0.04119397129499469,-0.03896063091086177,-2.0950582587317825,-0.1587378332744466,-0.9914190024701507,-5164320,11.928571428571432,1.8901357519419455,1,283.07
2018-08-17,-0.007881892866887008,-0.03478023664200225,-0.04119397129499469,-2.0598895375002826,0.0355294731666579,-0.8164281010112145,-4737331,12.042857142857148,1.0346076700568103,1,294.27
2018-08-20,-0.027500229168576418,0.039566185042569035,-0.03478023664200225,-0.9685085002233791,0.2606440296690202,-0.4313373752828908,-4387599,12.157142857142864,0.7793474225503834,0,308.07
2018-08-21,-0.03896063091086177,0.04689570802324394,0.039566185042569035,-0.16356590954401362,0.1860606260827733,-0.31834274501782256,-4615473,12.242857142857146,0.5504341171855525,1,307.87
2018-08-22,-0.04119397129499469,-0.0006492031031908319,0.04689570802324394,0.9943779654877112,0.05856118067032565,-0.47109669943167726,-4326072,12.000000000000004,0.7284321646744343,0,316.67
2018-08-23,-0.03478023664200225,0.02858349303277352,-0.0006492031031908319,1.723485979791608,0.07264079551608829,-0.4650624496927936,-4526691,11.971428571428577,0.6711393904115776,-1,316.27
2018-08-24,0.039566185042569035,-0.0012631445984779832,0.02858349303277352,1.848097510884262,0.1499616001148725,-0.5045747584080292,-4702142,11.857142857142861,0.705712518210859,1,311.27
2018-08-27,0.04689570802324394,-0.015809276883675394,-0.0012631445984779832,2.3488897927255072,0.08872021301472204,-0.6751326249332539,-4562544,11.65714285714286,0.6757294448967658,1,318.27
2018-08-28,-0.0006492031031908319,0.022488514794230197,-0.015809276883675394,2.887933001474396,-0.02937000889537602,-0.679960287578462,-4356811,11.52857142857143,1.0176721059119394,-1,322.67
2018-08-29,0.02858349303277352,0.01382474000062861,0.022488514794230197,2.841752456598046,0.057346425387786115,-0.711053092576036,-4514138,11.299999999999999,0.8951973762074271,-1,318.07
2018-08-30,-0.0012631445984779832,-0.014256051073852638,0.01382474000062861,2.5012901289948797,0.07135608895168954,-0.7255121978204618,-4635452,11.028571428571427,0.7587597554736353,-1,314.67
2018-08-31,-0.015809276883675394,-0.010689470871191764,-0.014256051073852638,1.095077039354111,-0.03823410549365456,-0.6659000124558045,-5150900,11.714285714285719,2.261887627038318,-1,297.27
2018-09-03,0.022488514794230197,-0.05529602440652126,-0.010689470871191764,-0.2569676982364042,-0.02058876285766908,-0.7217575437651435,-5427629,11.15714285714286,1.0838932404580781,1,290.07
2018-09-04,0.01382474000062861,-0.024220405691795288,-0.05529602440652126,-0.6739690318915637,-0.031134694428032732,-0.774863404264619,-5247373,11.042857142857144,0.7204050279999424,-1,295.87
2018-09-05,-0.014256051073852638,0.019995173578791325,-0.024220405691795288,-1.732333474861404,0.051994252093406274,-0.8652368720838496,-5562167,10.928571428571429,1.1174470604689533,-1,282.07
2018-09-06,-0.010689470871191764,-0.046642106330483046,0.019995173578791325,-2.903518748368854,0.0826689059667493,-0.9806295512506984,-6005042,10.914285714285715,1.27991008622613,1,271.87
2018-09-07,-0.05529602440652126,-0.036161236572481936,-0.046642106330483046,-3.286065727537369,0.0343170889262346,-1.0244341726597124,-5605662,10.528571428571427,1.2372106163810677,-1,274.07
2018-09-10,-0.024220405691795288,0.008092102843270554,-0.036161236572481936,-3.4913815336195793,0.014170451334472138,-1.0045321889486973,-5854137,10.585714285714285,0.7834472625458765,-1,270.87
2018-09-11,0.019995173578791325,-0.011675849235596725,0.008092102843270554,-3.720054108539948,0.001470198478197122,-0.9088104796329031,-6153859,10.271428571428569,0.8788233486546809,0,265.27
2018-09-12,-0.046642106330483046,-0.02067412411858094,-0.011675849235596725,-3.5599941207225516,-0.006661726531108708,-0.9140438427975351,-5918962,10.128571428571421,0.7226048067215103,1,265.67
2018-09-13,-0.036161236572481936,0.0015078976137521405,-0.02067412411858094,-2.199295798651441,0.0721113784173335,-0.6612757921234731,-5610600,10.771428571428563,1.03419155426888,1,281.07
2018-09-14,0.008092102843270554,0.05796665035570436,0.0015078976137521405,-0.7395005505158512,0.06057337459875051,-0.7058413062755287,-5346315,10.842857142857136,0.9746883807452899,-1,287.27
2018-09-17,-0.011675849235596725,0.022058561924075848,0.05796665035570436,-0.3773329616141776,0.1630288151493163,-0.8112098904994485,-5534950,11.09999999999999,0.7278140845635584,0,276.47
2018-09-18,-0.02067412411858094,-0.03759529362620517,0.022058561924075848,-0.10861295760696876,0.2220306745616069,-0.742853095288274,-5779779,11.399999999999993,0.9864118523007104,1,275.27
2018-09-19,0.0015078976137521405,-0.004340434766882617,-0.03759529362620517,0.39402150114546863,0.24173987819983497,-0.6701810384266728,-5572036,11.514285714285709,0.8557165853554052,1,278.87
2018-09-20,0.05796665035570436,0.01307806880517326,-0.004340434766882617,0.9522043610431492,0.27622160245758365,-0.524950949795594,-5377322,10.685714285714274,0.8848979191169654,1,281.47
2018-09-21,0.022058561924075848,0.009323340624664,0.01307806880517326,1.9987869934223603,0.18901714535782888,-0.7741968867105535,-5076091,10.59999999999999,1.3244975166028816,-1,291.67
